mapc_id,TransitScore,WalkScore,BikeScore
117244,,2.0,26.0
117246,,2.0,20.0
117253,,0.0,1.0
117255,,1.0,24.0
117256,,0.0,18.0
117263,,1.0,7.0
117267,,1.0,14.0
117312,,0.0,7.0
117316,,1.0,12.0
117319,,1.0,18.0
117325,,0.0,23.0
117326,,0.0,4.0
117329,,0.0,8.0
117332,,0.0,8.0
117333,,0.0,8.0
117353,,0.0,23.0
117359,,0.0,15.0
117379,,0.0,22.0
117386,,0.0,24.0
117387,,0.0,22.0
117388,,0.0,21.0
117389,,0.0,16.0
117390,,1.0,20.0
117392,,1.0,17.0
117395,,0.0,13.0
117853,,0.0,23.0
117872,,0.0,8.0
117894,,0.0,19.0
117897,,0.0,23.0
117917,,0.0,25.0
117992,,8.0,23.0
117993,,2.0,23.0
117994,,11.0,27.0
117997,,4.0,20.0
118000,,8.0,27.0
118002,,9.0,18.0
118003,,4.0,19.0
118004,,9.0,18.0
118005,,14.0,31.0
118006,,17.0,30.0
118007,,12.0,27.0
118009,,33.0,43.0
118093,,3.0,30.0
118348,,5.0,17.0
118384,,5.0,7.0
118490,,7.0,9.0
118491,,7.0,9.0
118514,,9.0,6.0
118515,,11.0,13.0
118516,,10.0,10.0
118517,,10.0,15.0
118521,,10.0,13.0
118522,,10.0,13.0
118523,,10.0,13.0
118524,,9.0,15.0
118563,,5.0,9.0
118621,,11.0,24.0
118821,,6.0,27.0
118827,,10.0,13.0
118882,,5.0,39.0
119439,,8.0,17.0
119985,,11.0,24.0
120004,,8.0,26.0
120507,,10.0,22.0
120555,,6.0,18.0
120556,,8.0,23.0
120823,,5.0,18.0
120874,,8.0,24.0
121052,,4.0,1.0
121128,,11.0,29.0
121196,,23.0,34.0
121242,,6.0,18.0
122162,,47.0,41.0
123149,,10.0,6.0
123152,,15.0,3.0
123154,,10.0,6.0
123352,,23.0,25.0
123849,,11.0,13.0
123991,,15.0,28.0
124086,,18.0,21.0
124111,,15.0,27.0
124158,,20.0,25.0
124159,,20.0,25.0
124161,,20.0,25.0
124168,,19.0,26.0
124225,,9.0,18.0
124303,,22.0,23.0
125209,,3.0,20.0
129061,,9.0,23.0
129072,,8.0,30.0
129156,,7.0,12.0
129175,,6.0,23.0
129185,,5.0,16.0
129209,,15.0,6.0
129401,,3.0,4.0
129479,,2.0,3.0
129634,,6.0,35.0
129657,,1.0,2.0
129686,,4.0,10.0
130031,,67.0,27.0
130408,,39.0,34.0
131029,,69.0,49.0
131262,,68.0,39.0
131384,,3.0,4.0
131575,,36.0,37.0
131658,,15.0,30.0
131740,,23.0,32.0
131798,,56.0,53.0
131851,,16.0,24.0
132315,,19.0,24.0
132671,,30.0,37.0
132726,,17.0,29.0
132739,,16.0,34.0
132973,,17.0,28.0
133081,,56.0,50.0
133196,,63.0,50.0
133620,,6.0,28.0
133622,,5.0,28.0
133623,,21.0,31.0
133635,,21.0,31.0
133746,,37.0,43.0
133772,,51.0,102.0
133934,,58.0,47.0
134107,,3.0,29.0
134365,,64.0,58.0
135414,,72.0,54.0
135435,,48.0,40.0
135550,,56.0,50.0
135784,,51.0,55.0
135785,,51.0,55.0
135786,,47.0,47.0
135787,,47.0,47.0
135788,,47.0,47.0
136215,,29.0,46.0
136332,,21.0,31.0
136334,,7.0,29.0
137277,,5.0,27.0
137333,,12.0,32.0
137389,,63.0,50.0
137454,,2.0,26.0
137604,,48.0,40.0
137757,,6.0,27.0
137882,,49.0,57.0
138140,,56.0,53.0
138141,,56.0,53.0
138142,,56.0,53.0
138186,,16.0,34.0
138227,,38.0,37.0
138254,,56.0,53.0
138257,,23.0,34.0
138679,,35.0,37.0
138681,,60.0,52.0
138683,,58.0,54.0
138686,,33.0,39.0
138698,,14.0,32.0
139215,,8.0,3.0
140046,,5.0,20.0
140605,,5.0,27.0
140635,,7.0,20.0
141288,,5.0,19.0
141307,,10.0,15.0
141402,,6.0,21.0
141904,,3.0,23.0
142418,,44.0,23.0
142475,,44.0,23.0
143495,,72.0,53.0
143519,,72.0,53.0
143549,,68.0,70.0
143560,,71.0,64.0
143907,,22.0,38.0
144020,,51.0,64.0
144082,,45.0,60.0
144109,,7.0,44.0
144237,,55.0,58.0
144275,,45.0,60.0
144312,,45.0,60.0
144558,,18.0,48.0
144963,,15.0,45.0
145045,,10.0,38.0
147676,,44.0,23.0
147838,,8.0,41.0
147918,,72.0,49.0
147945,,73.0,50.0
148134,,72.0,33.0
148464,,74.0,47.0
148907,,68.0,44.0
149330,,58.0,39.0
150170,,68.0,38.0
151374,,57.0,48.0
153516,,3.0,2.0
153688,,0.0,2.0
153746,,0.0,1.0
153747,,4.0,13.0
153748,,0.0,1.0
153749,,4.0,3.0
153750,,0.0,1.0
153754,,1.0,19.0
154003,,3.0,22.0
154018,,2.0,13.0
154019,,2.0,1.0
154083,,5.0,2.0
154089,,5.0,14.0
154090,,5.0,14.0
154092,,5.0,3.0
154094,,5.0,5.0
154096,,5.0,9.0
154101,,5.0,22.0
154104,,5.0,13.0
154109,,5.0,13.0
154117,,4.0,2.0
154135,,4.0,24.0
154137,,5.0,18.0
154138,,4.0,14.0
154283,,4.0,1.0
154288,,3.0,2.0
154289,,4.0,2.0
154290,,4.0,2.0
154291,,3.0,2.0
154292,,3.0,4.0
154293,,4.0,2.0
154299,,3.0,10.0
154321,,0.0,9.0
154339,,2.0,8.0
154340,,2.0,8.0
154463,,1.0,13.0
154482,,4.0,12.0
154484,,4.0,13.0
154487,,4.0,16.0
154511,,1.0,12.0
154512,,1.0,21.0
154513,,2.0,25.0
154514,,4.0,22.0
154536,,4.0,13.0
154545,,3.0,16.0
154547,,4.0,17.0
154560,,8.0,27.0
154620,,4.0,11.0
154680,,1.0,
154697,,0.0,
154730,,3.0,19.0
154758,,4.0,1.0
154759,,4.0,1.0
154776,,3.0,18.0
154789,,8.0,2.0
154792,,1.0,1.0
154802,,0.0,7.0
155025,,23.0,21.0
155148,,19.0,33.0
155216,,34.0,44.0
155784,,31.0,17.0
155973,,65.0,39.0
156105,,19.0,15.0
156196,,37.0,24.0
156220,,50.0,36.0
156423,,1.0,5.0
156445,,31.0,17.0
156587,,11.0,36.0
156652,,36.0,34.0
157436,,15.0,18.0
157567,,50.0,36.0
157597,,16.0,16.0
157598,,6.0,2.0
157719,,35.0,23.0
158215,,48.0,48.0
158243,,47.0,48.0
158363,,5.0,18.0
158869,,62.0,45.0
159104,,41.0,34.0
159242,,11.0,16.0
159306,,41.0,33.0
159375,,8.0,18.0
159603,,74.0,32.0
159900,,62.0,45.0
160075,,46.0,47.0
160158,,62.0,36.0
160238,,42.0,55.0
160255,,21.0,11.0
160304,,12.0,11.0
160305,,14.0,10.0
160493,,21.0,16.0
160795,,22.0,33.0
161018,,8.0,11.0
161329,,9.0,3.0
161331,,8.0,7.0
161386,,55.0,50.0
161492,,62.0,45.0
161504,,6.0,6.0
161698,,24.0,21.0
161748,,8.0,2.0
161979,,0.0,1.0
161990,,7.0,13.0
162206,,10.0,25.0
162230,,1.0,1.0
162658,,8.0,25.0
162901,,11.0,13.0
163476,,12.0,8.0
164296,,44.0,42.0
164339,,1.0,8.0
164490,,3.0,1.0
164607,,30.0,38.0
164705,,0.0,4.0
164976,,6.0,18.0
165156,,0.0,13.0
165182,,13.0,32.0
165542,,23.0,23.0
165646,,24.0,8.0
165952,,4.0,2.0
166274,,0.0,7.0
166338,,5.0,15.0
167114,,14.0,24.0
167373,,0.0,
167544,,3.0,12.0
167802,,2.0,19.0
167924,,4.0,26.0
168074,,10.0,13.0
168169,,3.0,5.0
168203,,5.0,2.0
168213,,,
168370,,42.0,34.0
168646,,22.0,26.0
168841,,,
169085,,,
169139,,5.0,19.0
169703,,5.0,12.0
169704,,7.0,17.0
170118,,,
170211,,,
170400,,7.0,19.0
171055,,3.0,10.0
171084,,,
171231,,2.0,8.0
171334,,,
171458,,5.0,27.0
171647,,3.0,5.0
171835,,5.0,31.0
171856,,5.0,14.0
172062,,11.0,15.0
172164,,10.0,20.0
172409,,31.0,23.0
172726,,,
173000,,5.0,9.0
173533,,4.0,13.0
173843,,,
173982,,,
174515,,4.0,7.0
174560,,3.0,15.0
174973,,2.0,6.0
175012,,0.0,24.0
175292,,6.0,24.0
175379,,,
175758,,4.0,10.0
176110,,,
176322,,,
176417,,,
176616,,41.0,42.0
176987,,5.0,18.0
177006,,0.0,25.0
177310,,,
177822,,,
177932,,0.0,25.0
178282,,17.0,13.0
178290,,41.0,25.0
179002,,49.0,54.0
179098,,5.0,6.0
179099,,,
179774,,,
179775,,,
179776,,1.0,19.0
179777,,1.0,15.0
179778,,0.0,25.0
179779,,,
179780,,0.0,19.0
179781,,,
179782,,,
179783,,,
179784,,,
179785,,,
179786,,,
179815,,,
179819,,5.0,8.0
180323,,2.0,19.0
180331,,1.0,18.0
180341,,3.0,3.0
180342,,4.0,28.0
180407,,4.0,29.0
180435,,4.0,29.0
180603,,1.0,29.0
180612,,4.0,23.0
180616,,1.0,29.0
180618,,4.0,29.0
180619,,1.0,29.0
180620,,5.0,22.0
180625,,5.0,15.0
180627,,1.0,29.0
180632,,1.0,27.0
180635,,1.0,26.0
180642,,1.0,24.0
180644,,2.0,13.0
180679,,3.0,17.0
180706,,8.0,11.0
180708,,5.0,22.0
180720,,8.0,4.0
180732,,6.0,18.0
180737,,0.0,26.0
180743,,5.0,14.0
180744,,6.0,19.0
180771,,4.0,28.0
180773,,8.0,9.0
180800,,4.0,19.0
180830,,8.0,27.0
180832,,5.0,31.0
180845,,8.0,12.0
180852,,9.0,21.0
180895,,8.0,24.0
180915,,4.0,3.0
180935,,13.0,7.0
180944,,8.0,24.0
180950,,2.0,20.0
180987,,7.0,29.0
180994,,3.0,2.0
181003,,7.0,12.0
181006,,6.0,28.0
181007,,4.0,4.0
181018,,3.0,22.0
181025,,6.0,19.0
181036,,5.0,31.0
181048,,1.0,17.0
181055,,4.0,29.0
181058,,5.0,31.0
181079,,4.0,31.0
181092,,3.0,20.0
181106,,0.0,20.0
181188,,0.0,15.0
181189,,5.0,18.0
181208,,2.0,20.0
181228,,1.0,18.0
181234,,0.0,20.0
181240,,3.0,4.0
181241,,2.0,27.0
181252,,1.0,28.0
181258,,1.0,2.0
181290,,2.0,1.0
181300,,3.0,22.0
181349,,4.0,16.0
181372,,0.0,16.0
181376,,0.0,16.0
181393,,4.0,19.0
181402,,4.0,10.0
181416,,4.0,23.0
181445,,4.0,20.0
181455,,2.0,19.0
181466,,0.0,4.0
181477,,4.0,25.0
181479,,5.0,4.0
181491,,5.0,4.0
181492,,1.0,4.0
181500,,4.0,3.0
181502,,3.0,8.0
181504,,4.0,4.0
181532,,3.0,20.0
181543,,3.0,13.0
181551,,2.0,4.0
181552,,3.0,3.0
181554,,3.0,4.0
181565,,3.0,4.0
181568,,3.0,4.0
181570,,2.0,3.0
181571,,3.0,4.0
181574,,3.0,4.0
181577,,3.0,4.0
181593,,0.0,4.0
181598,,3.0,4.0
181613,,3.0,19.0
181621,,1.0,12.0
181647,,7.0,18.0
181658,,0.0,3.0
181664,,1.0,2.0
181673,,0.0,14.0
181676,,8.0,2.0
181682,,5.0,19.0
181687,,2.0,29.0
181710,,0.0,3.0
181722,,0.0,15.0
181731,,5.0,2.0
181734,,9.0,2.0
181755,,0.0,13.0
181756,,0.0,2.0
181761,,2.0,23.0
181769,,4.0,19.0
181805,,1.0,3.0
181811,,1.0,10.0
181812,,3.0,2.0
181846,,3.0,1.0
181896,,1.0,9.0
181913,,0.0,25.0
181940,,0.0,23.0
181944,,0.0,14.0
181946,,1.0,25.0
181948,,0.0,2.0
181969,,12.0,3.0
181984,,3.0,2.0
182047,,4.0,6.0
182048,,1.0,19.0
182049,,0.0,7.0
182051,,2.0,12.0
182052,,3.0,3.0
182053,,0.0,10.0
182054,,3.0,20.0
182056,,2.0,27.0
182058,,3.0,23.0
182365,,2.0,27.0
182418,,56.0,29.0
182851,,45.0,19.0
182950,,80.0,51.0
183264,,63.0,35.0
183280,,10.0,32.0
183611,,19.0,12.0
184509,,68.0,48.0
184881,,29.0,25.0
184922,,62.0,46.0
185954,,37.0,37.0
186453,,74.0,60.0
186475,,71.0,47.0
186794,,48.0,43.0
187418,,19.0,29.0
187530,,23.0,33.0
187531,,23.0,25.0
187532,,19.0,33.0
187533,,16.0,28.0
187633,,20.0,32.0
188019,,70.0,50.0
188169,,58.0,32.0
188175,,4.0,38.0
188404,,65.0,50.0
189201,,16.0,29.0
189700,,15.0,12.0
189901,,62.0,48.0
190253,,,
190256,,,
190257,,,
190432,,,
190567,,0.0,7.0
190573,,,
190758,,1.0,9.0
190860,,17.0,5.0
190894,,1.0,4.0
190913,,17.0,9.0
190928,,16.0,3.0
191077,,0.0,1.0
191160,,3.0,2.0
191294,,0.0,1.0
191305,,0.0,1.0
191724,,42.0,17.0
191803,,5.0,9.0
191823,,5.0,8.0
191917,,9.0,21.0
192031,,5.0,12.0
192097,,,
192189,,,
192195,,,
192197,,5.0,17.0
192215,,5.0,23.0
192217,,11.0,20.0
192258,,12.0,27.0
192458,,,
192648,,35.0,17.0
192765,,25.0,36.0
192916,,15.0,19.0
192939,,,
192945,,,
192952,,13.0,35.0
192962,,14.0,35.0
192963,,23.0,20.0
192973,,4.0,3.0
192974,,12.0,2.0
192985,,4.0,20.0
192986,,9.0,13.0
193002,,,
193003,,,
193004,,,
193005,,,
193131,,33.0,15.0
193184,,8.0,27.0
193232,,3.0,5.0
193250,,4.0,19.0
193278,,,
193279,,,
193280,,,
193635,,7.0,28.0
193722,,4.0,25.0
193862,,8.0,26.0
193865,,11.0,25.0
193866,,9.0,21.0
193872,,,
193873,,12.0,22.0
193990,,16.0,24.0
193991,,9.0,24.0
194005,,1.0,22.0
194009,,,
194046,,,
194047,,,
194053,,8.0,12.0
194097,,,
194098,,,
194108,,8.0,12.0
194112,,5.0,27.0
194156,,5.0,27.0
194157,,8.0,27.0
194165,,7.0,25.0
194256,,4.0,3.0
194278,,3.0,19.0
194279,,3.0,17.0
194280,,4.0,8.0
194296,,2.0,25.0
194844,,,
195326,,,
195509,,,
195963,,,
196130,,,
196139,,,
196152,,,
196153,,2.0,11.0
196154,,,
196155,,,
196156,,,
196199,,0.0,6.0
196231,,,
196241,,,
196244,,3.0,2.0
196251,,,
196266,,0.0,11.0
196271,,,
196273,,,
196275,,5.0,7.0
196278,,,
196280,,,
196287,,0.0,17.0
196302,,,
196303,,,
196758,,8.0,4.0
196763,,7.0,17.0
196950,,,
196963,,4.0,2.0
196964,,,
196994,,4.0,2.0
196995,,4.0,2.0
197001,,,
197008,,8.0,15.0
197010,,,
197021,,,
197033,,,
197035,,,
197036,,,
197048,,,
197049,,,
197055,,,
197056,,,
197072,,14.0,2.0
197075,,14.0,2.0
197453,,,
197454,,,
197456,,6.0,2.0
197466,,24.0,7.0
197500,,9.0,2.0
197501,,9.0,2.0
197506,,,
197525,,5.0,2.0
197538,,5.0,2.0
197539,,,
197615,,24.0,8.0
197736,,22.0,48.0
199718,,36.0,25.0
199782,,,
200432,,71.0,75.0
200441,,71.0,75.0
200442,,72.0,73.0
201004,,71.0,75.0
201040,,2.0,29.0
201111,,21.0,19.0
201374,,36.0,30.0
201390,,8.0,22.0
201695,,5.0,38.0
201851,,5.0,36.0
202010,,6.0,32.0
202140,,59.0,48.0
202186,,22.0,24.0
202193,,2.0,35.0
202421,,1.0,29.0
202467,,6.0,13.0
202599,,8.0,28.0
202729,,62.0,36.0
203164,,17.0,26.0
203354,,14.0,29.0
203491,,2.0,30.0
203833,,4.0,34.0
204186,,19.0,18.0
204355,,5.0,36.0
204359,,39.0,39.0
204600,,12.0,31.0
204823,,21.0,46.0
204830,,44.0,22.0
204864,,8.0,35.0
204877,,17.0,35.0
205011,,28.0,33.0
205027,,48.0,34.0
205086,,20.0,36.0
205158,,31.0,43.0
205339,,54.0,46.0
205404,,34.0,30.0
205417,,50.0,48.0
205449,,50.0,48.0
205458,,44.0,30.0
205548,,50.0,48.0
205704,,55.0,49.0
205715,,52.0,49.0
205885,,50.0,48.0
205919,,59.0,48.0
205920,,44.0,44.0
206248,,62.0,39.0
206252,,62.0,39.0
206356,,38.0,32.0
206510,,22.0,25.0
206605,,27.0,30.0
206631,,27.0,30.0
206658,,27.0,30.0
207020,,5.0,15.0
207023,,40.0,37.0
207116,,40.0,37.0
207164,,6.0,3.0
207194,,8.0,30.0
207300,,32.0,10.0
207456,,32.0,10.0
207513,,26.0,11.0
207751,,9.0,19.0
207993,,29.0,16.0
208045,,4.0,24.0
208356,,24.0,21.0
208445,,31.0,36.0
208492,,31.0,36.0
208704,,3.0,14.0
211108,,92.0,63.0
212005,,75.0,62.0
212154,,80.0,70.0
212811,,52.0,35.0
214035,,88.0,72.0
214889,,37.0,23.0
215199,,85.0,74.0
216307,,70.0,34.0
217610,,53.0,44.0
217655,,37.0,33.0
217671,,43.0,42.0
217672,,39.0,42.0
218143,,41.0,44.0
218402,,60.0,59.0
218656,,33.0,42.0
218686,,32.0,48.0
218726,,27.0,14.0
218916,,22.0,22.0
219374,,19.0,40.0
221915,,68.0,40.0
222137,,25.0,20.0
224258,,57.0,44.0
224382,,16.0,29.0
224385,,21.0,32.0
224386,,30.0,30.0
224391,,26.0,23.0
224393,,49.0,25.0
224394,,49.0,25.0
224396,,32.0,18.0
224397,,23.0,16.0
224398,,32.0,18.0
224399,,49.0,25.0
224400,,23.0,16.0
224402,,27.0,27.0
224404,,30.0,30.0
224405,,35.0,22.0
224406,,49.0,25.0
224407,,28.0,22.0
224410,,26.0,23.0
224411,,26.0,23.0
224412,,31.0,36.0
224417,,14.0,27.0
224418,,49.0,25.0
224420,,13.0,17.0
224422,,45.0,24.0
224424,,45.0,24.0
224425,,45.0,30.0
224426,,47.0,24.0
224432,,40.0,17.0
224433,,49.0,28.0
224436,,55.0,27.0
224437,,29.0,17.0
224438,,55.0,19.0
224439,,55.0,19.0
224441,,56.0,22.0
224452,,55.0,19.0
224458,,55.0,39.0
224466,,23.0,31.0
224535,,48.0,45.0
224541,,54.0,45.0
224543,,56.0,44.0
224544,,48.0,40.0
224547,,58.0,44.0
224549,,57.0,42.0
224550,,57.0,43.0
224940,,27.0,28.0
224954,,21.0,26.0
224998,,29.0,36.0
225020,,21.0,35.0
225183,,56.0,27.0
225349,,20.0,31.0
225423,,57.0,58.0
225691,,17.0,14.0
225710,,59.0,26.0
226428,,21.0,29.0
226498,,16.0,14.0
226499,,12.0,14.0
228210,,58.0,44.0
228597,,9.0,25.0
228765,,11.0,31.0
229418,,16.0,29.0
229512,,30.0,31.0
229632,,33.0,35.0
229883,,24.0,40.0
229943,,20.0,33.0
230710,,83.0,45.0
231270,,55.0,50.0
231271,,57.0,25.0
231274,,56.0,32.0
231275,,50.0,26.0
231277,,35.0,34.0
231299,,23.0,38.0
231300,,44.0,17.0
231301,,23.0,37.0
231405,,33.0,23.0
231442,,28.0,12.0
231684,,31.0,9.0
231726,,11.0,29.0
231729,,82.0,52.0
231759,,6.0,30.0
231760,,42.0,45.0
231763,,18.0,14.0
233648,,29.0,32.0
233705,,13.0,29.0
233718,,7.0,34.0
233824,,0.0,35.0
234123,,9.0,41.0
234167,,11.0,40.0
234329,,22.0,32.0
234645,,17.0,38.0
234767,,13.0,18.0
234888,,39.0,65.0
235097,,12.0,34.0
235100,,,
235388,,4.0,48.0
235605,,12.0,50.0
235681,,8.0,43.0
236362,,11.0,40.0
236872,,5.0,27.0
237190,,5.0,27.0
237228,,29.0,36.0
237286,,3.0,19.0
238079,,8.0,26.0
238241,,25.0,27.0
238725,,5.0,27.0
239435,,5.0,27.0
239441,,20.0,29.0
239528,,14.0,26.0
239610,,18.0,29.0
239622,,7.0,28.0
239730,,6.0,27.0
239782,,4.0,27.0
240382,,0.0,4.0
240803,,1.0,
241078,,55.0,41.0
241124,,78.0,57.0
241155,,5.0,35.0
241203,,79.0,68.0
241212,,37.0,52.0
241547,,8.0,13.0
241578,,14.0,2.0
241624,,58.0,51.0
241886,,5.0,18.0
241923,,2.0,1.0
242126,,3.0,3.0
242175,,4.0,9.0
242463,,6.0,29.0
242623,,4.0,14.0
242689,,5.0,25.0
242758,,4.0,21.0
243017,,5.0,27.0
243119,,22.0,23.0
243124,,5.0,27.0
243238,,5.0,26.0
243443,,18.0,8.0
243552,,39.0,56.0
243603,,5.0,3.0
243676,,9.0,25.0
243863,,5.0,2.0
244076,,4.0,2.0
244149,,57.0,56.0
244456,,64.0,67.0
244583,,80.0,66.0
244609,,4.0,2.0
244768,,38.0,50.0
244788,,82.0,62.0
244840,,90.0,66.0
244851,,16.0,7.0
244874,,78.0,64.0
244932,,4.0,13.0
245013,,4.0,1.0
245458,,62.0,50.0
245526,,26.0,37.0
245604,,78.0,57.0
245628,,62.0,47.0
245813,,83.0,56.0
245832,,83.0,56.0
245853,,83.0,56.0
246119,,85.0,57.0
246178,,34.0,34.0
246325,,90.0,60.0
246382,,21.0,34.0
246384,,1.0,1.0
246717,,8.0,31.0
246895,,53.0,46.0
246918,,84.0,48.0
247033,,88.0,57.0
247171,,11.0,14.0
247293,,11.0,14.0
247406,,11.0,14.0
247409,,44.0,38.0
247634,,9.0,23.0
247664,,58.0,44.0
247698,,8.0,3.0
247704,,68.0,44.0
247746,,88.0,55.0
247754,,88.0,55.0
247867,,68.0,44.0
247883,,21.0,30.0
247889,,8.0,13.0
247908,,82.0,55.0
247961,,21.0,30.0
248045,,73.0,50.0
248069,,18.0,31.0
248429,,60.0,47.0
248538,,25.0,36.0
248981,,3.0,26.0
249014,,0.0,9.0
249203,,54.0,28.0
249339,,6.0,25.0
249477,,3.0,8.0
250126,,19.0,33.0
250409,,0.0,12.0
250432,,0.0,19.0
250561,,26.0,37.0
250590,,19.0,33.0
250671,,27.0,35.0
250677,,27.0,35.0
250682,,9.0,27.0
250687,,5.0,8.0
250697,,7.0,20.0
250739,,0.0,2.0
250781,,8.0,23.0
250917,,0.0,21.0
251034,,31.0,38.0
251160,,18.0,23.0
251456,,2.0,28.0
251554,,1.0,23.0
251690,,3.0,15.0
251707,,6.0,3.0
251911,,0.0,19.0
251961,,2.0,15.0
251984,,4.0,1.0
252280,,13.0,26.0
252294,,36.0,32.0
252308,,32.0,33.0
252320,,32.0,33.0
252325,,31.0,33.0
252335,,32.0,33.0
252352,,35.0,33.0
252454,,28.0,30.0
252932,,4.0,12.0
253145,,4.0,13.0
253146,,7.0,2.0
253148,,11.0,3.0
253190,,5.0,7.0
253196,,,
253204,,,
253207,,,
253231,,,
253259,,5.0,19.0
253274,,5.0,20.0
253277,,,
253398,,8.0,24.0
253410,,8.0,4.0
253425,,,
253443,,8.0,22.0
253463,,4.0,7.0
253486,,,
253526,,5.0,14.0
253540,,,
253555,,4.0,6.0
253573,,4.0,17.0
253574,,4.0,11.0
253575,,,
253582,,4.0,14.0
253599,,,
253604,,4.0,1.0
253642,,,
253657,,4.0,5.0
253703,,4.0,1.0
253782,,5.0,14.0
253811,,5.0,11.0
253822,,5.0,14.0
253879,,4.0,1.0
253891,,4.0,13.0
254023,,8.0,2.0
254024,,0.0,
254031,,,
254032,,,
254034,,,
254035,,,
254036,,8.0,18.0
254037,,,
254038,,,
254039,,,
254041,,2.0,1.0
254052,,3.0,26.0
254066,,,
254219,,,
254222,,8.0,1.0
254391,,,
254430,,0.0,2.0
254432,,,
254591,,,
256337,,16.0,7.0
256770,,4.0,20.0
257160,,87.0,46.0
257175,,46.0,50.0
257180,,56.0,64.0
257208,,46.0,50.0
257211,,56.0,64.0
257216,,46.0,50.0
257238,,46.0,50.0
257557,,87.0,50.0
257562,,87.0,50.0
257587,,54.0,50.0
257589,,87.0,50.0
257616,,87.0,50.0
257650,,94.0,53.0
257673,,87.0,50.0
257882,,75.0,56.0
257897,,89.0,46.0
257926,,90.0,49.0
258847,,96.0,62.0
259172,,93.0,48.0
259229,,93.0,50.0
259235,,94.0,62.0
259275,,92.0,57.0
259641,,73.0,57.0
259749,,91.0,55.0
259895,,87.0,51.0
259906,,91.0,55.0
260411,,65.0,32.0
260556,,65.0,32.0
260557,,66.0,30.0
260570,,66.0,30.0
260593,,66.0,30.0
260626,,86.0,51.0
260660,,66.0,30.0
260719,,59.0,30.0
260867,,61.0,36.0
260946,,68.0,30.0
261016,,70.0,59.0
261044,,50.0,45.0
261243,,57.0,50.0
261523,,61.0,49.0
261554,,57.0,42.0
261749,,57.0,47.0
261778,,57.0,47.0
261791,,57.0,47.0
262007,,36.0,44.0
264541,,45.0,29.0
264544,,45.0,29.0
264755,,28.0,27.0
267206,,8.0,42.0
267214,,9.0,14.0
267238,,8.0,19.0
267689,,4.0,7.0
268129,,10.0,19.0
269262,,79.0,62.0
269574,,3.0,8.0
269575,,3.0,8.0
271325,,1.0,6.0
273476,,,
273534,,,
273535,,1.0,2.0
273718,,,
273977,,3.0,23.0
273993,,3.0,19.0
274746,,16.0,30.0
274823,,13.0,28.0
275445,,5.0,15.0
277869,,7.0,18.0
280193,,28.0,30.0
280201,,42.0,20.0
280211,,40.0,14.0
280229,,42.0,14.0
280260,,33.0,10.0
280264,,24.0,23.0
280267,,23.0,19.0
280268,,23.0,19.0
280346,,23.0,29.0
280356,,20.0,24.0
280362,,23.0,23.0
280363,,19.0,22.0
280365,,26.0,23.0
280381,,30.0,17.0
280766,,80.0,52.0
280769,,9.0,19.0
280853,,74.0,38.0
281377,,79.0,49.0
281503,,81.0,50.0
281617,,70.0,49.0
281695,,15.0,11.0
281699,,15.0,11.0
281700,,11.0,21.0
281723,,9.0,19.0
281742,,1.0,19.0
281743,,15.0,22.0
281744,,1.0,14.0
281746,,7.0,24.0
282134,,48.0,32.0
282146,,43.0,33.0
282150,,37.0,31.0
282578,,3.0,10.0
282588,,2.0,14.0
283162,,7.0,14.0
283163,,4.0,
283222,,1.0,10.0
283230,,6.0,8.0
283251,,6.0,14.0
283977,,3.0,20.0
283979,,3.0,20.0
284015,,1.0,13.0
284022,,3.0,16.0
284035,,0.0,15.0
284186,,3.0,25.0
284188,,0.0,26.0
284371,,0.0,
284407,,0.0,
284412,,1.0,4.0
284419,,0.0,
284432,,0.0,
284433,,0.0,1.0
284437,,0.0,3.0
284449,,0.0,9.0
284457,,0.0,
284470,,0.0,
284471,,0.0,
284488,,0.0,
284915,,0.0,
285008,,0.0,15.0
285010,,0.0,14.0
285024,,1.0,
285197,,0.0,
285225,,0.0,11.0
285272,,0.0,
285914,,42.0,45.0
285915,,38.0,40.0
287738,,6.0,32.0
287742,,6.0,30.0
287871,,26.0,48.0
287944,,3.0,44.0
288270,,3.0,44.0
288276,,26.0,48.0
288663,,4.0,33.0
288673,,1.0,38.0
288833,,3.0,43.0
290294,,,
290296,,,
290333,,,
290338,,,
290357,,8.0,1.0
290358,,4.0,4.0
290359,,,
290360,,,
292273,,12.0,26.0
292382,,3.0,27.0
292808,,7.0,27.0
292969,,8.0,24.0
292987,,6.0,24.0
293040,,23.0,35.0
293112,,4.0,18.0
293393,,6.0,27.0
293404,,3.0,27.0
293433,,3.0,27.0
293449,,1.0,28.0
293504,,1.0,28.0
295790,,23.0,37.0
295963,,61.0,37.0
296716,,17.0,16.0
296828,,11.0,8.0
297395,,44.0,47.0
297774,,8.0,
297884,,5.0,17.0
297885,,4.0,18.0
298246,,12.0,22.0
299043,,19.0,25.0
299103,,6.0,3.0
299115,,0.0,
299129,,3.0,1.0
299247,,0.0,1.0
299275,,3.0,1.0
299425,,0.0,
299444,,0.0,
299446,,0.0,
299476,,0.0,
299477,,0.0,
299481,,0.0,1.0
299488,,1.0,
299580,,5.0,8.0
299664,,0.0,
299852,,4.0,20.0
299857,,22.0,20.0
299858,,7.0,2.0
299859,,4.0,1.0
299860,,5.0,1.0
299861,,5.0,1.0
299862,,3.0,1.0
299883,,41.0,38.0
